time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,8.61203889878021,0.7700403950546959,25.830133269191958,6.206453311407669,6.098517626649247,0.0,5.1851405923389455,-0.6686319223335473,5.258275484604601,-0.0323498929681729,-0.013319348199120803,0.0,456.63914797959154,456.6882843132683,456.0438722011695,456.35904625796337
4.559999999999991,8.926126295813296,0.7284008052006496,26.1476331159277,6.2045293389416045,6.09842242905728,0.0,5.284253073789279,-0.719510537396742,5.324583611962179,-0.0315048938159847,0.015133408211765396,0.0,463.2208297470066,465.45340062489737,463.6559640679007,463.722030070119
4.6199999999999894,9.246689326260984,0.6834328033400542,26.472112809950517,6.203118055640765,6.099878550328608,0.0,5.4007051902745795,-0.7795330383997099,5.490444815892565,-0.011044535864997929,0.038130487233468895,0.0,493.9813074522771,495.6745651061624,493.69101405107966,495.1985953279994
4.679999999999988,9.573226426021693,0.6352421842021285,26.801473150945917,6.2023381385683205,6.102491144623068,0.0,5.483477290835508,-0.8268915533509018,5.488254303664182,-0.017225012726607408,0.05261710913111427,0.0,444.44503683904924,445.63208612532947,445.8326280412722,445.3273643184333
4.739999999999987,9.904507734342385,0.5842547307327278,27.129951248804936,6.200997785123617,6.105497368629969,0.0,5.558826074832551,-0.8728087354781113,5.461197594716533,-0.03528401417544549,0.04453446229809083,0.0,438.1257349537161,437.45465802558306,437.29057897791375,435.783198999594
4.799999999999986,10.240302518217709,0.5304488862929392,27.45724027648344,6.1988404748686765,6.1080390634832575,0.0,5.6339509687849505,-0.9209158198784068,5.448513420658585,-0.03733213259301193,0.037618533305895666,0.0,441.5385641253283,440.9684828467612,441.7952021656436,441.62567482669533
4.859999999999984,10.581360710480979,0.47331777497632455,27.788470476844672,6.196435369006073,6.109945641064826,0.0,5.7341149500145,-0.9836444713607247,5.591672645008036,-0.046252623710077,0.01631070478057022,0.0,489.1784211047215,487.5890813571103,490.4762977960326,489.81253426368255
4.919999999999983,10.928347493494762,0.41237144406317594,28.12822881105525,6.193509095677108,6.111888251220641,0.0,5.831635064170274,-1.0481414833943812,5.732745643805041,-0.05435347818912952,0.05317842889896288,0.0,488.95731081381996,491.6970462789844,490.58884635574515,489.98561586897097
4.979999999999982,11.279774406262609,0.34818144565748277,28.468782911923775,6.19026557532894,6.115184240441145,0.0,5.8823066651765625,-1.0918252859132471,5.619733756200058,-0.0534757104908894,0.05822871763350887,0.0,412.28002036133626,412.7283911831714,410.2073633752543,410.2831212896687
5.0399999999999805,11.634193472888134,0.28130273273232465,28.802764628683445,6.186870570008402,6.118667401938929,0.0,5.931343988960948,-1.13777100081915,5.513624358551748,-0.06366042212682241,0.05769844704275702,0.0,412.2203260026832,412.1760747436629,412.6930236752639,411.79032801908323
